"ID","start_age","grid","death_day","death_age"
85534,40,3,14720,80.3288
85535,38,3,22393,99.3507
85536,35,1,16539,80.3123
85537,76,2,7155,95.6027
85538,38,1,19927,92.5945
85539,36,2,9490,62
85540,40,3,13871,78.0027
85541,45,1,15581,87.6877
85542,45,1,11687,77.0192
85543,77,3,3792,87.389
85544,45,3,5744,60.737
85545,35,2,9041,59.7699
85546,30,2,19101,82.3315
85547,30,2,20461,86.0575
85548,76,3,3255,84.9178
85549,38,2,17947,87.1699
85550,53,2,8645,76.6849
85551,66,1,187,66.5123
85552,77,3,5339,91.6274
85553,41,2,10026,68.4685
85554,39,1,2951,47.0849
85555,74,1,2553,80.9945
85556,70,2,11603,101.789
85557,87,3,743,89.0356
85558,61,1,8157,83.3479
85559,61,2,7593,81.8027
85560,40,2,12503,74.2548
85561,32,2,14458,71.611
85562,43,1,10812,72.6219
85563,72,3,5319,86.5726
85564,68,3,5779,83.8329
85565,54,2,13479,90.9288
85566,54,1,4987,67.663
85567,77,3,6236,94.0849
85568,55,1,7955,76.7945
85569,41,3,39,41.1068
85570,31,3,15067,72.2795
85571,33,1,13138,68.9945
85572,62,2,6378,79.474
85573,71,3,3221,79.8247
85574,47,3,15812,90.3205
85575,38,2,12756,72.9479
85576,30,3,20036,84.8932
85577,31,2,17417,78.7178
85578,47,3,608,48.6658
85579,42,3,5296,56.5096
85580,49,2,14158,87.789
85581,47,2,20098,102.063
85582,49,2,6959,68.0658
85583,44,1,12333,77.789
85584,35,3,19051,87.1945
85585,53,1,18451,103.5507
85586,30,2,17870,78.9589
85587,31,1,20503,87.1726
85588,52,3,14573,91.926
85589,45,3,2937,53.0466
85590,71,2,4713,83.9123
85591,37,3,12793,72.0493
85592,59,3,7360,79.1644
85593,34,2,11845,66.4521
85594,73,2,8079,95.1342
85595,44,2,8972,68.5808
85596,45,2,17191,92.0986
85597,54,1,1950,59.3425
85598,54,2,6031,70.5233
85599,42,3,9486,67.989
85600,79,2,8308,101.7616
85601,39,2,18211,88.8932
85602,45,3,15307,86.937
85603,48,2,15859,91.4493
85604,77,3,987,79.7041
85605,43,3,9067,67.8411
85606,51,1,14945,91.9452
85607,39,3,18333,89.2274
85608,36,1,12631,70.6055
85609,80,1,6262,97.1562
85610,56,3,6787,74.5945
85611,35,2,12803,70.0767
85612,47,3,1938,52.3096
85613,31,3,15677,73.9507
85614,68,1,2376,74.5096
85615,37,2,20122,92.1288
85616,40,2,7438,60.3781
85617,37,2,17890,86.0137
85618,67,2,3354,76.189
85619,58,2,5137,72.074
85620,35,3,17946,84.1671
85621,56,1,4351,67.9205
85622,77,2,7228,96.8027
85623,51,2,13744,88.6548
85624,36,3,13636,73.3589
85625,52,2,10896,81.8521
85626,52,1,13938,90.1863
85627,71,1,3217,79.8137
85628,32,1,20512,88.1973
85629,36,3,9471,61.9479
85630,57,2,6694,75.3397
85631,34,3,20190,89.3151
85632,58,3,1681,62.6055
85633,45,1,10091,72.6466
85634,58,3,14322,97.2384
85635,30,3,10860,59.7534
85636,51,1,4572,63.526
85637,66,3,5686,81.5781
85638,80,1,989,82.7096
85639,34,1,22160,94.7123
85640,51,3,16281,95.6055
85641,83,3,2036,88.5781
85642,65,1,9468,90.9397
85643,53,1,8910,77.411
85644,49,1,9435,74.8493
85645,89,1,1542,93.2247
85646,54,1,2798,61.6658
85647,37,1,9356,62.6329
85648,50,1,8063,72.0904
85649,35,2,21842,94.8411
85650,68,1,8483,91.2411
85651,56,2,7822,77.4301
85652,44,2,11991,76.8521
85653,57,2,9529,83.1068
85654,65,2,7123,84.5151
85655,34,3,19866,88.4274
85656,51,1,10824,80.6548
85657,32,3,12060,65.0411
85658,41,2,15726,84.0849
85659,73,2,4274,84.7096
85660,38,2,15251,79.7836
85661,35,2,16517,80.2521
85662,37,2,12961,72.5096
85663,62,3,8719,85.8877
85664,45,3,16618,90.5288
85665,43,2,18295,93.1233
85666,39,1,17517,86.9918
85667,46,3,10902,75.8685
85668,87,2,1860,92.0959
85669,73,2,7586,93.7836
85670,82,1,4559,94.4904
85671,68,2,5340,82.6301
85672,66,1,9483,91.9808
85673,61,3,8129,83.2712
85674,52,1,12349,85.8329
85675,38,3,4418,50.1041
85676,82,2,1190,85.2603
85677,52,2,16470,97.1233
85678,31,2,20971,88.4548
85679,89,2,3265,97.9452
85680,32,1,23639,96.7644
85681,65,2,4928,78.5014
85682,34,2,23957,99.6356
85683,39,3,15508,81.4877
85684,69,2,5524,84.1342
85685,38,3,8949,62.5178
85686,37,3,16094,81.0932
85687,53,1,13213,89.2
85688,81,1,5567,96.2521
85689,51,3,9444,76.874
85690,61,3,6274,78.189
85691,37,3,21179,95.0247
85692,36,2,24551,103.263
85693,37,1,12795,72.0548
85694,51,2,13165,87.0685
85695,62,3,6052,78.5808
85696,66,3,3064,74.3945
85697,38,1,14583,77.9534
85698,34,1,20977,91.4712
85699,37,3,17049,83.7096
85700,57,2,10961,87.0301
85701,71,3,4266,82.6877
85702,73,2,4965,86.6027
85703,58,1,5823,73.9534
85704,64,1,1078,66.9534
85705,75,1,6986,94.1397
85706,44,2,12057,77.0329
85707,43,2,15927,86.6356
85708,67,3,5633,82.4329
85709,62,3,9866,89.0301
85710,52,3,16234,96.4767
85711,56,3,11522,87.5671
85712,35,3,20512,91.1973
85713,37,1,13960,75.2466
85714,86,1,925,88.5342
85715,37,1,20161,92.2356
85716,49,3,8947,73.5123
85717,68,3,4900,81.4247
85718,61,2,2027,66.5534
85719,57,2,11816,89.3726
85720,43,3,11685,75.0137
85721,68,1,7151,87.5918
85722,42,1,14210,80.9315
85723,61,1,2691,68.3726
85724,52,1,7742,73.211
85725,49,3,5837,64.9918
85726,51,1,11511,82.537
85727,31,2,23834,96.2986
85728,66,3,6193,82.9671
85729,44,1,6515,61.8493
85730,33,3,24612,100.4301
85731,35,1,21121,92.8658
85732,54,3,12666,88.7014
85733,39,1,16013,82.8712
85734,76,3,6052,92.5808
85735,44,3,11900,76.6027
85736,61,2,411,62.126
85737,65,1,10535,93.863
85738,47,1,17470,94.863
85739,62,3,3251,70.9068
85740,74,1,2708,81.4192
85741,61,3,14372,100.3753
85742,48,3,13922,86.1425
85743,32,2,14267,71.0877
85744,89,2,3987,99.9233
85745,45,3,3514,54.6274
85746,33,3,18401,83.4137
85747,67,3,3506,76.6055
85748,60,1,3005,68.2329
85749,71,3,3995,81.9452
85750,51,2,10040,78.5068
85751,40,3,13614,77.2986
85752,43,1,13843,80.926
85753,48,3,15023,89.1589
85754,72,2,5703,87.6247
85755,47,1,12195,80.411
85756,58,2,10680,87.2603
85757,44,3,16952,90.4438
85758,44,3,7628,64.8986
85759,37,3,18067,86.4986
85760,56,1,10858,85.7479
85761,55,2,7981,76.8658
85762,63,2,5848,79.0219
85763,70,3,2590,77.0959
85764,60,1,8346,82.8658
85765,55,2,14393,94.4329
85766,59,3,11298,89.9534
85767,44,2,15313,85.9534
85768,62,1,15496,104.4548
85769,88,3,2047,93.6082
85770,40,3,18889,91.7507
85771,79,3,5321,93.5781
85772,66,2,3947,76.8137
85773,68,2,3670,78.0548
85774,44,2,18856,95.6603
85775,79,1,4416,91.0986
85776,63,3,8278,85.6795
85777,63,1,6360,80.4247
85778,57,3,6689,75.326
85779,45,3,15389,87.1616
85780,63,2,5812,78.9233
85781,40,1,8562,63.4575
85782,64,3,9320,89.5342
85783,35,2,13399,71.7096
85784,31,3,9195,56.1918
85785,68,1,3488,77.5562
85786,78,1,5083,91.926
85787,68,2,3347,77.1699
85788,47,3,8342,69.8548
85789,76,1,10728,105.3918
85790,74,3,2047,79.6082
85791,34,3,1916,39.2493
85792,52,3,3130,60.5753
85793,65,1,10463,93.6658
85794,62,3,4791,75.126
85795,38,3,13956,76.2356
85796,44,3,5925,60.2329
85797,60,1,7318,80.0493
85798,57,1,14531,96.811
85799,54,2,11061,84.3041
85800,71,1,8375,93.9452
85801,56,3,9272,81.4027
85802,44,2,1842,49.0466
85803,61,2,5505,76.0822
85804,31,2,13701,68.537
85805,73,2,6192,89.9644
85806,39,1,15709,82.0384
85807,41,1,14528,80.8027
85808,39,2,15048,80.2274
85809,55,2,11023,85.2
85810,37,3,18354,87.2849
85811,67,3,7049,86.3123
85812,41,3,9794,67.8329
85813,57,3,14039,95.463
85814,86,2,2591,93.0986
85815,50,1,11562,81.6767
85816,43,3,9059,67.8192
85817,35,3,8546,58.4137
85818,66,2,12462,100.1425
85819,86,3,576,87.5781
85820,56,1,3382,65.2658
85821,46,3,1045,48.863
85822,52,3,9797,78.8411
85823,48,3,11860,80.4932
85824,37,3,15374,79.1205
85825,32,3,20939,89.3671
85826,71,2,11079,101.3534
85827,57,1,4685,69.8356
85828,78,1,946,80.5918
85829,58,3,3403,67.3233
85830,39,3,10221,67.0027
85831,53,3,15113,94.4055
85832,75,2,2300,81.3014
85833,50,1,3264,58.9425
85834,71,3,10055,98.5479
85835,31,3,18238,80.9671
85836,45,1,14471,84.6466
85837,54,1,8513,77.3233
85838,55,1,7818,76.4192
85839,77,1,5411,91.8247
85840,75,3,5086,88.9342
85841,36,2,12746,70.9205
85842,51,1,12497,85.2384
85843,44,3,12432,78.0603
85844,41,3,12995,76.6027
85845,42,3,17478,89.8849
85846,59,3,4242,70.6219
85847,45,2,18083,94.5425
85848,43,2,15383,85.1452
85849,37,2,11793,69.3096
85850,48,2,7511,68.5781
85851,37,2,20618,93.4877
85852,81,2,1459,84.9973
85853,35,2,19348,88.0082
85854,31,3,11427,62.3068
85855,63,3,7540,83.6575
85856,69,3,7452,89.4164
85857,42,2,4015,53
85858,64,1,480,65.3151
85859,57,1,7654,77.9699
85860,48,3,8917,72.4301
85861,51,3,2788,58.6384
85862,52,1,13477,88.9233
85863,42,2,867,44.3753
85864,41,3,19080,93.274
85865,36,3,2557,43.0055
85866,66,2,4207,77.526
85867,63,3,10155,90.8219
85868,34,3,6528,51.8849
85869,60,3,12996,95.6055
85870,42,1,11211,72.7151
85871,75,2,12238,108.5288
85872,49,3,6218,66.0356
85873,80,3,3261,88.9342
85874,40,2,12540,74.3562
85875,53,2,21310,111.3836
85876,44,2,19287,96.8411
85877,35,2,16128,79.1863
85878,72,3,2429,78.6548
85879,52,1,12734,86.8877
85880,49,3,8851,73.2493
85881,35,1,18238,84.9671
85882,64,1,817,66.2384
85883,50,1,5232,64.3342
85884,45,2,22672,107.1151
85885,44,3,8540,67.3973
85886,88,1,3791,98.3863
85887,56,1,4994,69.6822
85888,64,2,6907,82.9233
85889,80,1,8048,102.0493
85890,71,3,1318,74.611
85891,32,3,20734,88.8055
85892,78,2,4366,89.9616
85893,32,1,21978,92.2137
85894,56,3,9927,83.1973
85895,33,2,14511,72.7562
85896,44,3,2517,50.8959
85897,43,3,2332,49.389
85898,44,1,14248,83.0356
85899,70,2,10319,98.2712
85900,58,2,384,59.0521
85901,66,1,5505,81.0822
85902,45,3,5050,58.8356
85903,55,2,8731,78.9205
85904,54,2,5357,68.6767
85905,57,1,14687,97.2384
85906,36,3,11798,68.3233
85907,59,2,14051,97.4959
85908,36,3,19505,89.4384
85909,70,1,4736,82.9753
85910,66,2,8333,88.8301
85911,40,3,17598,88.2137
85912,73,1,4911,86.4548
85913,53,2,17387,100.6356
85914,65,1,9507,91.0466
85915,85,3,3171,93.6877
85916,44,3,7989,65.8877
85917,65,1,6417,82.5808
85918,69,3,2355,75.4521
85919,74,1,3250,82.9041
85920,57,3,11572,88.7041
85921,78,3,3422,87.3753
85922,43,2,17237,90.2247
85923,39,2,20955,96.411
85924,36,2,20264,91.5178
85925,41,2,13048,76.7479
85926,90,3,1521,94.1671
85927,33,3,10764,62.4904
85928,42,1,14907,82.8411
85929,46,3,13658,83.4192
85930,41,3,11226,71.7562
85931,85,2,3392,94.2932
85932,70,3,1035,72.8356
85933,69,2,3949,79.8192
85934,79,3,1414,82.874
85935,43,2,16114,87.1479
85936,33,2,19718,87.0219
85937,60,2,9433,85.8438
85938,50,2,12083,83.1041
85939,53,1,4830,66.2329
85940,43,3,17636,91.3178
85941,37,2,21058,94.6932
85942,57,1,8463,80.1863
85943,46,1,15700,89.0137
85944,43,2,4997,56.6904
85945,41,1,16429,86.011
85946,81,2,1860,86.0959
85947,33,3,18870,84.6986
85948,76,1,4942,89.5397
85949,44,1,14859,84.7096
85950,72,3,6020,88.4932
85951,56,1,8489,79.2575
85952,49,1,7205,68.7397
85953,58,3,13064,93.7918
85954,83,2,2711,90.4274
85955,40,1,16805,86.0411
85956,37,2,18059,86.4767
85957,47,2,11269,77.874
85958,59,3,8976,83.5918
85959,37,1,16555,82.3562
85960,52,2,5716,67.6603
85961,73,3,2791,80.6466
85962,69,3,8755,92.9863
85963,60,2,13977,98.2932
85964,51,3,8571,74.4822
85965,51,1,10007,78.4164
85966,30,1,20420,85.9452
85967,68,1,1037,70.8411
85968,41,1,12209,74.4493
85969,80,3,5404,94.8055
85970,63,1,8046,85.0438
85971,60,3,7642,80.937
85972,61,3,7348,81.1315
85973,82,2,4697,94.8685
85974,38,3,10548,66.8986
85975,37,2,11342,68.074
85976,59,1,3748,69.2685
85977,32,1,15400,74.1918
85978,75,3,373,76.0219
85979,83,2,6357,100.4164
85980,57,2,11502,88.5123
85981,61,2,4898,74.4192
85982,69,3,1214,72.326
85983,31,2,21508,89.926
85984,87,1,1154,90.1616
85985,61,3,1619,65.4356
85986,45,2,7172,64.6493
85987,56,2,17812,104.8
85988,44,3,17442,91.7863
85989,42,2,16440,87.0411
85990,81,3,6572,99.0055
85991,30,2,8764,54.011
85992,36,1,14221,74.9616
85993,33,1,18867,84.6904
85994,50,1,11558,81.6658
85995,81,3,2525,87.9178
85996,38,2,18275,88.0685
85997,35,3,15911,78.5918
85998,66,1,2952,74.0877
85999,88,2,1819,92.9836
86000,74,3,3969,84.874
86001,36,2,18803,87.5151
86002,54,1,11931,86.6877
86003,75,2,6975,94.1096
86004,34,1,18905,85.7945
86005,58,2,12517,92.2932
86006,61,2,6146,77.8384
86007,44,1,11683,76.0082
86008,39,3,12403,72.9808
86009,85,3,2989,93.189
86010,35,2,17461,82.8384
86011,35,2,17656,83.3726
86012,53,3,5452,67.937
86013,42,2,9694,68.5589
86014,30,3,18252,80.0055
86015,34,1,22824,96.5315
86016,61,3,6286,78.2219
86017,31,2,22535,92.7397
86018,74,2,6694,92.3397
86019,90,3,635,91.7397
86020,50,2,17138,96.9534
86021,32,1,16943,78.4192
86022,41,3,9462,66.9233
86023,71,1,156,71.4274
86024,51,1,10350,79.3562
86025,58,1,9943,85.2411
86026,56,3,5771,71.811
86027,45,3,2657,52.2795
86028,30,3,11728,62.1315
86029,33,2,13066,68.7973
86030,36,1,19030,88.137
86031,83,3,6640,101.1918
86032,42,1,7388,62.2411
86033,47,1,13273,83.3644
86034,32,3,17660,80.3836
86035,81,2,5124,95.0384
86036,52,3,10955,82.0137
86037,36,3,10413,64.5288
86038,38,3,11448,69.3644
86039,54,3,4999,67.6959
86040,43,2,8133,65.2822
86041,71,2,4213,82.5425
86042,76,3,3460,85.4795
86043,47,3,222,47.6082
86044,66,2,4175,77.4384
86045,35,3,18727,86.3068
86046,72,3,3395,81.3014
86047,36,2,11618,67.8301
86048,49,3,14067,87.5397
86049,50,3,16932,96.389
86050,51,2,4153,62.3781
86051,50,2,16158,94.2685
86052,48,3,11887,80.5671
86053,39,3,18023,88.3781
86054,80,1,431,81.1808
86055,86,3,4428,98.1315
86056,65,3,9093,89.9123
86057,79,2,7602,99.8274
86058,37,1,20323,92.6795
86059,35,2,5677,50.5534
86060,75,1,2827,82.7452
86061,55,2,4603,67.611
86062,66,2,1764,70.8329
86063,37,2,12706,71.811
86064,49,1,15099,90.3671
86065,53,2,2713,60.4329
86066,51,3,11717,83.1014
86067,35,2,13466,71.8932
86068,77,2,5486,92.0301
86069,78,3,271,78.7425
86070,61,1,6407,78.5534
86071,68,3,4533,80.4192
86072,82,1,759,84.0795
86073,37,2,18400,87.411
86074,46,1,3953,56.8301
86075,60,3,8801,84.1123
86076,45,3,17185,92.0822
86077,45,3,12869,80.2575
86078,31,3,22196,91.811
86079,33,1,17167,80.0329
86080,66,3,3032,74.3068
86081,32,2,22203,92.8301
86082,54,2,7985,75.8767
86083,65,2,4760,78.0411
86084,70,1,8423,93.0767
86085,62,1,13577,99.1973
86086,49,2,9077,73.8685
86087,40,3,17159,87.011
86088,33,3,19891,87.4959
86089,44,2,20276,99.5507
86090,31,3,21704,90.463
86091,62,1,6108,78.7342
86092,52,1,1054,54.8877
86093,82,3,1226,85.3589
86094,60,1,2827,67.7452
86095,32,3,22920,94.7945
86096,68,1,1787,72.8959
86097,47,3,15061,88.263
86098,54,2,12672,88.7178
86099,64,3,389,65.0658
86100,68,3,3769,78.326
86101,65,2,8400,88.0137
86102,30,1,22466,91.5507
86103,39,2,13157,75.0466
86104,71,1,2607,78.1425
86105,34,2,22670,96.1096
86106,42,2,17386,89.6329
86107,74,2,3447,83.4438
86108,61,2,15287,102.8822
86109,79,1,1589,83.3534
86110,62,1,2310,68.3288
86111,56,2,4990,69.6712
86112,44,2,20259,99.5041
86113,42,2,18375,92.3425
86114,60,3,12239,93.5315
86115,56,1,13737,93.6356
86116,61,1,2640,68.2329
86117,34,1,15344,76.0384
86118,33,2,21922,93.0603
86119,47,2,7472,67.4712
86120,32,1,7995,53.9041
86121,74,1,2892,81.9233
86122,47,2,12876,82.2767
86123,59,3,6151,75.8521
86124,49,2,10844,78.7096
86125,73,1,4632,85.6904
86126,47,3,5647,62.4712
86127,81,1,3773,91.337
86128,89,1,1581,93.3315
86129,41,2,10918,70.9123
86130,30,3,15006,71.1123
86131,76,1,1793,80.9123
86132,40,2,21132,97.8959
86133,43,1,8069,65.1068
86134,54,1,699,55.9151
86135,43,1,16778,88.9671
86136,68,1,8887,92.3479
86137,50,3,13699,87.5315
86138,45,2,15881,88.5096
86139,50,2,13091,85.8658
86140,49,1,16218,93.4329
86141,63,1,8101,85.1945
86142,33,3,19568,86.611
86143,60,2,9377,85.6904
86144,42,3,11207,72.7041
86145,41,1,19218,93.6521
86146,73,2,6219,90.0384
86147,72,1,8261,94.6329
86148,53,2,16962,99.4712
86149,62,3,7702,83.1014
86150,77,1,7149,96.5863
86151,63,1,8507,86.3068
86152,51,1,5768,66.8027
86153,77,2,4036,88.0575
86154,45,1,1042,47.8548
86155,85,2,260,85.7123
86156,48,3,10522,76.8274
86157,45,2,12,45.0329
86158,67,1,6579,85.0247
86159,36,2,15699,79.011
86160,61,3,8131,83.2767
86161,73,1,2937,81.0466
86162,70,2,4280,81.726
86163,47,1,13850,84.9452
86164,69,3,2219,75.0795
86165,65,3,4112,76.2658
86166,47,3,8406,70.0301
86167,81,1,6658,99.2411
86168,60,3,12439,94.0795
86169,80,1,530,81.4521
86170,34,1,2834,41.7644
86171,68,1,5794,83.874
86172,66,3,8606,89.5781
86173,82,1,1022,84.8
86174,33,3,18550,83.8219
86175,52,3,9856,79.0027
86176,55,1,9833,81.9397
86177,57,1,7872,78.5671
86178,69,3,1262,72.4575
86179,58,2,12805,93.0822
86180,42,3,14971,83.0164
86181,37,3,20748,93.8438
86182,88,1,185,88.5068
86183,47,1,13261,83.3315
86184,67,3,4952,80.5671
86185,50,3,13082,85.8411
86186,41,2,21099,98.8055
86187,42,1,15249,83.7781
86188,49,2,5931,65.2493
86189,48,1,14589,87.9699
86190,35,3,12012,67.9096
86191,37,3,17374,84.6
86192,90,3,546,91.4959
86193,57,3,2081,62.7014
86194,62,3,6807,80.6493
86195,64,1,7432,84.3616
86196,39,1,15612,81.7726
86197,75,3,1849,80.0658
86198,89,3,494,90.3534
86199,77,1,5837,92.9918
86200,51,2,4299,62.7781
86201,65,1,8288,87.7068
86202,37,1,6382,54.4849
86203,78,2,5904,94.1753
86204,59,3,5997,75.4301
86205,79,3,4618,91.6521
86206,46,2,16867,92.211
86207,61,1,9927,88.1973
86208,55,2,13276,91.3726
86209,71,2,214,71.5863
86210,75,1,5169,89.1616
86211,68,2,3263,76.9397
86212,90,2,24,90.0658
86213,60,1,14192,98.8822
86214,84,1,3331,93.126
86215,48,2,9608,74.3233
86216,76,1,5460,90.9589
86217,62,3,13257,98.3205
86218,75,1,39,75.1068
86219,78,1,6034,94.5315
86220,60,2,8352,82.8822
86221,88,1,2382,94.526
86222,44,1,14206,82.9205
86223,48,3,12270,81.6164
86224,63,2,8094,85.1753
86225,44,2,9715,70.6164
86226,49,1,627,50.7178
86227,50,3,13206,86.1808
86228,83,1,2471,89.7699
86229,30,2,15406,72.2082
86230,75,2,4822,88.211
86231,50,2,17438,97.7753
86232,58,1,1830,63.0137
86233,32,1,17211,79.1534
86234,52,2,18401,102.4137
86235,76,3,7610,96.8493
86236,56,3,5476,71.0027
86237,53,1,9018,77.7068
86238,60,2,5420,74.8493
86239,72,3,596,73.6329
86240,79,2,1450,82.9726
86241,41,2,14379,80.3945
86242,65,2,6264,82.1616
86243,38,3,3720,48.1918
86244,73,3,6141,89.8247
86245,55,1,3631,64.9479
86246,43,2,7477,63.4849
86247,58,1,8324,80.8055
86248,59,3,3361,68.2082
86249,35,3,19256,87.7562
86250,79,1,2662,86.2932
86251,75,3,2168,80.9397
86252,56,1,8871,80.3041
86253,60,2,4630,72.6849
86254,61,2,10964,91.0384
86255,34,1,17389,81.6411
86256,57,2,13467,93.8959
86257,57,2,11193,87.6658
86258,50,3,8986,74.6192
86259,54,2,2921,62.0027
86260,30,1,18315,80.1781
86261,30,3,17257,77.2795
86262,46,2,13347,82.5671
86263,63,2,1851,68.0712
86264,44,3,12560,78.411
86265,49,2,11203,79.6932
86266,58,1,5412,72.8274
86267,52,2,4619,64.6548
86268,47,2,9450,72.8904
86269,64,3,6753,82.5014
86270,79,3,3558,88.7479
86271,41,2,14671,81.1945
86272,81,2,2887,88.9096
86273,39,2,16869,85.2164
86274,44,3,11893,76.5836
86275,51,3,13503,87.9945
86276,70,1,4220,81.5616
86277,37,2,12764,71.9699
86278,55,2,12650,89.6575
86279,75,3,7867,96.5534
86280,57,2,2833,64.7616
86281,58,3,556,59.5233
86282,37,2,20890,94.2329
86283,64,1,7634,84.9151
86284,36,1,8781,60.0575
86285,71,1,6462,88.7041
86286,44,2,21058,101.6932
86287,31,2,3502,40.5945
86288,48,2,11600,79.7808
86289,55,1,14766,95.4548
86290,36,1,20650,92.5753
86291,57,3,11574,88.7096
86292,37,2,8448,60.1452
86293,75,1,8848,99.2411
86294,32,1,13839,69.9151
86295,38,2,21478,96.8438
86296,36,2,16389,80.9014
86297,47,3,17107,93.8685
86298,55,1,10059,82.5589
86299,30,1,22047,90.4027
86300,35,2,7960,56.8082
86301,57,2,10878,86.8027
86302,69,1,4048,80.0904
86303,58,2,2484,64.8055
86304,67,2,9646,93.4274
86305,40,3,18108,89.611
86306,64,2,6710,82.3836
86307,79,2,236,79.6466
86308,55,3,11543,86.6247
86309,89,1,2143,94.8712
86310,68,1,9600,94.3014
86311,59,3,4739,71.9836
86312,48,2,6607,66.1014
86313,56,3,12300,89.6986
86314,67,1,6423,84.5973
86315,37,2,20900,94.2603
86316,58,1,6608,76.1041
86317,77,3,5274,91.4493
86318,53,3,3047,61.3479
86319,73,1,3272,81.9644
86320,42,1,15526,84.537
86321,50,3,6324,67.326
86322,56,3,8612,79.5945
86323,67,2,10675,96.2466
86324,66,2,5605,81.3562
86325,45,3,9080,69.8767
86326,56,3,6961,75.0712
86327,56,2,8285,78.6986
86328,38,3,17010,84.6027
86329,38,3,14607,78.0192
86330,35,1,15859,78.4493
86331,39,2,13015,74.6575
86332,47,3,15415,89.2329
86333,37,2,15658,79.8986
86334,73,3,2498,79.8438
86335,82,2,509,83.3945
86336,83,1,6304,100.2712
86337,56,3,11933,88.6932
86338,61,1,8636,84.6603
86339,52,2,7868,73.5562
86340,56,2,12997,91.6082
86341,62,1,5427,76.8685
86342,36,1,19417,89.1973
86343,84,3,1188,87.2548
86344,66,1,5836,81.989
86345,70,2,1830,75.0137
86346,76,3,715,77.9589
86347,47,2,14313,86.2137
86348,53,3,14177,91.8411
86349,61,1,8825,85.1781
86350,48,2,13051,83.7562
86351,56,1,11119,86.463
86352,45,1,10006,72.4137
86353,55,3,16571,100.4
86354,80,3,371,81.0164
86355,57,2,3210,65.7945
86356,54,2,9480,79.9726
86357,65,1,12432,99.0603
86358,69,1,4341,80.8932
86359,68,2,4047,79.0877
86360,56,3,1638,60.4877
86361,78,2,2471,84.7699
86362,74,2,4268,85.6932
86363,31,3,23252,94.7041
86364,81,2,2605,88.137
86365,52,3,8776,76.0438
86366,35,3,4344,46.9014
86367,70,3,2887,77.9096
86368,71,3,8315,93.7808
86369,45,2,13534,82.0795
86370,34,3,2015,39.5205
86371,43,1,15071,84.2904
86372,43,2,16266,87.5644
86373,61,1,4277,72.7178
86374,50,1,13644,87.3808
86375,32,2,18241,81.9753
86376,70,3,11707,102.074
86377,57,2,9375,82.6849
86378,35,2,17913,84.0767
86379,76,3,5774,91.8192
86380,57,1,5933,73.2548
86381,63,3,4693,75.8575
86382,77,2,3090,85.4658
86383,60,3,5527,75.1425
86384,61,3,10969,91.0521
86385,72,2,674,73.8466
86386,43,2,7478,63.4877
86387,76,1,459,77.2575
86388,64,2,402,65.1014
86389,58,1,12933,93.4329
86390,64,1,1415,67.8767
86391,44,1,17935,93.137
86392,46,1,15813,89.3233
86393,76,1,2040,81.589
86394,49,2,16626,94.5507
86395,40,1,15270,81.8356
86396,49,2,11682,81.0055
86397,31,2,11097,61.4027
86398,30,3,19405,83.1644
86399,41,3,9274,66.4082
86400,33,2,20245,88.4658
86401,89,2,624,90.7096
86402,83,1,5839,98.9973
86403,32,3,21835,91.8219
86404,34,3,5701,49.6192
86405,85,2,2824,92.737
86406,77,1,6137,93.8137
86407,83,1,400,84.0959
86408,40,1,20175,95.274
86409,41,3,17303,88.4055
86410,62,3,3353,71.1863
86411,55,3,8100,77.1918
86412,65,1,2715,72.4384
86413,68,2,10575,96.9726
86414,58,3,7413,78.3096
86415,52,2,12666,86.7014
86416,64,2,11191,94.6603
86417,65,1,764,67.0932
86418,59,3,15629,101.8192
86419,44,2,18119,93.6411
86420,45,2,13653,82.4055
86421,72,1,2455,78.726
86422,35,1,14150,73.7671
86423,79,3,2715,86.4384
86424,38,3,18460,88.5753
86425,37,3,15658,79.8986
86426,52,2,15268,93.8301
86427,87,3,939,89.5726
86428,50,1,17652,98.3616
86429,61,1,6586,79.0438
86430,60,3,6482,77.7589
86431,89,2,653,90.789
86432,61,1,10363,89.3918
86433,47,2,16393,91.9123
86434,70,3,6670,88.274
86435,49,1,8640,72.6712
86436,42,3,11208,72.7068
86437,41,2,8156,63.3452
86438,56,3,5297,70.5123
86439,75,1,7742,96.211
86440,88,2,1687,92.6219
86441,75,1,2862,82.8411
86442,66,1,8620,89.6164
86443,77,3,5729,92.6959
86444,56,2,2437,62.6767
86445,69,2,7286,88.9616
